findingId,severity,rule,seed,company,quarter,classification,confidence,observation
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の77.3%（17/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T7,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,7,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.9%（9/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T8,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,8,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.9%（9/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:MASS:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,MASS,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.9%（9/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.5%（17/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の47.6%（20/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.0%（25/49人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の49.0%（24/49人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（28/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の57.1%（36/63人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.6%（41/70人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.4%（45/77人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.0%（47/81人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.8%（57/88人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.2%（60/95人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の61.8%（63/102人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の62.9%（66/105人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.6%（75/111人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.3%（76/113人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.8%（79/120人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の66.7%（80/120人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.7%（86/120人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.7%（87/123人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.0%（91/130人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の69.3%（95/137人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.3%（107/144人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の73.8%（107/145人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-006:VAP:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-006,VAP,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.5%（17/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.9%（27/63人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の48.6%（35/72人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.6%（41/81人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（45/90人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の52.1%（50/96人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.2%（57/98人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.2%（58/98人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.2%（57/98人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.8%（61/102人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.8%（73/111人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.9%（74/114人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.9%（76/119人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.3%（81/128人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の69.9%（95/136人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.6%（94/137人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の66.7%（92/138人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.9%（95/140人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の73.2%（104/142人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.9%（105/144人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.2%（104/146人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.4%（105/147人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の75.8%（113/149人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:BAL:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,BAL,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の75.2%（112/149人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.5%（17/40人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（20/40人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.1%（23/45人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（25/50人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.9%（28/55人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.3%（35/60人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.5%（38/65人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.8%（40/68人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.3%（44/73人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.8%（48/73人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.1%（50/78人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.9%（53/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.9%（53/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の69.9%（58/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.7%（57/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.5%（56/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.7%（57/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の73.5%（61/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.3%（60/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.1%（59/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T3,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,3,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.0%（6/15人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.1%（59/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の75.9%（63/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.7%（62/83人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T8,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,8,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.0%（16/40人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:CONSV:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,CONSV,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.0%（16/40人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.9%（18/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の49.0%（24/49人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.8%（29/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（28/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.8%（29/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.7%（37/63人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.6%（41/70人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.4%（45/77人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.3%（47/78人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.5%（55/84人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.7%（55/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.0%（55/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.0%（55/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の69.8%（60/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.6%（59/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.4%（58/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.6%（59/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の73.3%（63/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の73.3%（63/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.9%（61/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.1%（62/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の75.6%（65/86人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-007:JPQ:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-007,JPQ,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.4%（64/86人）を配置している。"
